trip_duration,fare_amount,pickup_location,drop_location,payment_mode,driver_rating,start_hour,day_of_week
46,205.02,Whitefield,MG Road,Cash,3.9,13,Thursday
53,46.59,Jayanagar,MG Road,Cash,3.3,19,Saturday
32,249.71,Electronic City,BTM Layout,Online,5.0,11,Thursday
35,283.94,Electronic City,BTM Layout,Online,3.7,18,Wednesday
13,205.17,Electronic City,Banashankari,Online,4.2,2,Thursday
58,287.73,Jayanagar,BTM Layout,Cash,4.6,18,Tuesday
55,70.89,Jayanagar,Banashankari,Online,4.8,10,Friday
33,158.9,Jayanagar,Marathahalli,Cash,4.5,3,Monday
18,192.49,Koramangala,Marathahalli,Online,4.3,16,Saturday
44,187.07,Jayanagar,BTM Layout,Online,3.9,16,Tuesday
45,138.39,Electronic City,Marathahalli,Online,4.2,6,Saturday
26,121.28,Indiranagar,HSR Layout,Online,3.2,4,Monday
15,64.24,Jayanagar,HSR Layout,Online,4.8,18,Saturday
27,135.77,Indiranagar,HSR Layout,Cash,4.1,20,Thursday
5,73.92,Electronic City,Marathahalli,Cash,3.1,18,Monday
50,228.28,Jayanagar,HSR Layout,Cash,4.8,8,Tuesday
41,86.38,Koramangala,Banashankari,Cash,4.0,16,Friday
25,45.81,Koramangala,MG Road,Online,4.7,8,Tuesday
30,179.14,Indiranagar,BTM Layout,Cash,4.7,13,Sunday
50,190.71,Koramangala,Banashankari,Online,4.6,4,Wednesday
40,265.42,Koramangala,HSR Layout,Cash,3.1,21,Monday
58,185.79,Koramangala,MG Road,Online,3.5,1,Tuesday
27,123.28,Electronic City,BTM Layout,Online,4.8,23,Thursday
5,246.81,Koramangala,Banashankari,Cash,4.8,14,Thursday
58,175.88,Whitefield,BTM Layout,Online,3.9,15,Sunday
59,51.41,Jayanagar,Marathahalli,Online,3.9,18,Saturday
55,182.78,Koramangala,HSR Layout,Cash,3.4,0,Tuesday
44,275.17,Koramangala,Banashankari,Online,4.9,22,Saturday
19,137.0,Koramangala,Banashankari,Cash,3.4,11,Wednesday
25,110.01,Whitefield,MG Road,Online,3.4,18,Monday
51,68.74,Koramangala,MG Road,Online,4.3,19,Wednesday
13,70.89,Koramangala,MG Road,Online,3.5,14,Friday
57,146.85,Jayanagar,BTM Layout,Online,4.9,4,Sunday
13,190.83,Whitefield,HSR Layout,Cash,3.0,0,Saturday
14,51.77,Whitefield,BTM Layout,Online,3.0,10,Tuesday
56,283.68,Koramangala,HSR Layout,Online,4.0,8,Saturday
57,233.89,Whitefield,Banashankari,Online,4.0,6,Wednesday
30,188.39,Indiranagar,BTM Layout,Online,3.3,1,Sunday
45,253.68,Whitefield,BTM Layout,Online,4.0,16,Friday
39,51.65,Whitefield,BTM Layout,Online,3.8,15,Wednesday
56,158.75,Whitefield,Marathahalli,Cash,4.8,15,Friday
29,200.13,Electronic City,HSR Layout,Online,3.0,13,Sunday
30,253.74,Electronic City,HSR Layout,Cash,5.0,1,Thursday
15,241.54,Electronic City,BTM Layout,Online,4.2,18,Thursday
42,104.81,Whitefield,Marathahalli,Online,3.3,2,Tuesday
6,284.04,Indiranagar,BTM Layout,Online,3.1,7,Wednesday
11,63.57,Whitefield,HSR Layout,Cash,4.1,20,Thursday
22,266.29,Koramangala,Banashankari,Online,3.5,18,Saturday
31,292.15,Indiranagar,Marathahalli,Online,3.6,15,Sunday
38,77.83,Electronic City,Marathahalli,Online,3.5,21,Monday
31,224.96,Jayanagar,BTM Layout,Cash,4.3,3,Sunday
21,40.88,Indiranagar,Banashankari,Online,4.1,7,Saturday
47,139.46,Electronic City,HSR Layout,Cash,3.2,0,Thursday
48,169.4,Indiranagar,MG Road,Online,4.1,3,Thursday
55,186.77,Indiranagar,HSR Layout,Cash,4.6,6,Wednesday
58,282.7,Whitefield,HSR Layout,Cash,3.2,0,Friday
28,211.51,Koramangala,Banashankari,Cash,4.8,23,Monday
29,159.95,Jayanagar,Marathahalli,Cash,4.2,17,Monday
11,248.61,Electronic City,HSR Layout,Cash,4.9,3,Friday
56,286.64,Indiranagar,Marathahalli,Online,3.3,19,Wednesday
10,35.96,Jayanagar,Banashankari,Online,5.0,13,Thursday
57,295.28,Indiranagar,Banashankari,Cash,4.3,7,Friday
28,53.26,Koramangala,BTM Layout,Online,4.1,17,Sunday
37,249.88,Jayanagar,MG Road,Online,4.0,6,Sunday
53,105.69,Electronic City,Banashankari,Online,3.0,2,Sunday
33,65.69,Indiranagar,Banashankari,Cash,4.9,20,Monday
47,148.76,Koramangala,Marathahalli,Cash,4.3,13,Monday
26,203.87,Jayanagar,Banashankari,Online,3.2,11,Sunday
30,132.86,Indiranagar,HSR Layout,Cash,3.0,14,Sunday
32,44.73,Indiranagar,BTM Layout,Cash,3.1,7,Sunday
54,191.85,Electronic City,BTM Layout,Cash,4.2,4,Thursday
25,273.65,Koramangala,HSR Layout,Cash,4.2,16,Thursday
53,133.47,Whitefield,Banashankari,Online,4.0,9,Tuesday
11,88.41,Indiranagar,MG Road,Cash,3.6,10,Saturday
21,149.5,Jayanagar,Banashankari,Online,4.1,22,Friday
24,43.06,Electronic City,BTM Layout,Online,4.0,15,Thursday
45,251.53,Electronic City,MG Road,Online,3.0,15,Tuesday
53,253.11,Indiranagar,Marathahalli,Cash,3.6,3,Wednesday
24,188.76,Indiranagar,Marathahalli,Cash,3.1,22,Sunday
58,125.34,Indiranagar,Banashankari,Online,4.8,4,Monday
26,245.94,Whitefield,Banashankari,Online,4.5,9,Friday
32,179.77,Indiranagar,MG Road,Online,5.0,13,Saturday
44,253.0,Koramangala,MG Road,Online,3.6,8,Wednesday
53,200.49,Jayanagar,Banashankari,Online,4.8,17,Friday
11,241.79,Indiranagar,BTM Layout,Online,4.2,19,Friday
5,191.61,Whitefield,Marathahalli,Online,3.9,5,Thursday
36,141.82,Jayanagar,MG Road,Online,3.4,10,Tuesday
17,288.65,Electronic City,BTM Layout,Cash,4.5,20,Friday
34,176.1,Indiranagar,Banashankari,Cash,4.8,16,Saturday
27,193.37,Jayanagar,HSR Layout,Cash,3.5,8,Wednesday
55,89.53,Electronic City,MG Road,Cash,3.4,2,Saturday
23,198.93,Whitefield,HSR Layout,Online,4.4,15,Friday
36,184.33,Koramangala,BTM Layout,Cash,5.0,19,Saturday
34,79.91,Indiranagar,Marathahalli,Online,4.5,3,Saturday
33,46.09,Koramangala,BTM Layout,Online,3.6,23,Sunday
53,193.18,Whitefield,Marathahalli,Cash,3.8,21,Tuesday
49,236.2,Jayanagar,BTM Layout,Online,3.8,14,Monday
33,171.32,Jayanagar,MG Road,Cash,4.7,1,Friday
34,91.23,Whitefield,MG Road,Cash,4.5,19,Wednesday
20,209.96,Whitefield,HSR Layout,Online,4.2,16,Sunday
44,51.63,Indiranagar,BTM Layout,Online,3.5,18,Sunday
23,149.3,Electronic City,BTM Layout,Cash,4.9,19,Monday
22,74.11,Koramangala,HSR Layout,Cash,4.3,15,Saturday
5,79.8,Koramangala,Banashankari,Cash,4.9,23,Monday
18,84.62,Jayanagar,BTM Layout,Cash,4.2,18,Thursday
55,134.41,Jayanagar,BTM Layout,Cash,4.6,20,Thursday
51,43.81,Indiranagar,BTM Layout,Online,4.6,16,Friday
54,137.4,Whitefield,Banashankari,Cash,3.7,3,Sunday
6,168.16,Koramangala,MG Road,Online,4.9,17,Wednesday
58,160.49,Indiranagar,HSR Layout,Online,3.0,3,Thursday
32,133.35,Jayanagar,Banashankari,Online,4.5,20,Saturday
53,256.57,Jayanagar,Marathahalli,Cash,4.9,2,Tuesday
54,69.24,Koramangala,Marathahalli,Online,3.7,21,Tuesday
34,166.54,Jayanagar,Banashankari,Cash,4.3,17,Saturday
42,46.75,Jayanagar,Banashankari,Online,4.1,20,Monday
55,49.21,Electronic City,MG Road,Cash,4.5,19,Saturday
8,184.94,Whitefield,Marathahalli,Online,4.7,4,Monday
5,182.82,Jayanagar,HSR Layout,Cash,4.2,8,Monday
12,267.07,Electronic City,BTM Layout,Cash,4.6,21,Tuesday
33,180.63,Indiranagar,BTM Layout,Cash,3.6,22,Thursday
59,289.14,Jayanagar,MG Road,Cash,3.5,23,Saturday
43,43.15,Indiranagar,MG Road,Online,3.9,14,Thursday
7,56.46,Jayanagar,Marathahalli,Online,4.4,8,Friday
36,41.9,Koramangala,HSR Layout,Cash,3.4,13,Wednesday
14,80.02,Electronic City,HSR Layout,Online,4.4,20,Tuesday
14,176.14,Electronic City,Banashankari,Online,3.8,23,Sunday
23,204.3,Koramangala,MG Road,Online,4.6,1,Monday
50,42.31,Whitefield,BTM Layout,Cash,3.1,17,Wednesday
38,285.41,Electronic City,BTM Layout,Online,4.3,12,Monday
37,257.38,Indiranagar,Marathahalli,Cash,4.3,20,Wednesday
27,110.09,Electronic City,BTM Layout,Online,4.9,15,Wednesday
59,50.84,Whitefield,HSR Layout,Online,4.4,5,Thursday
32,75.87,Indiranagar,HSR Layout,Online,4.6,15,Sunday
36,64.27,Indiranagar,MG Road,Online,4.8,3,Friday
54,63.29,Koramangala,Marathahalli,Online,4.4,23,Friday
11,170.01,Jayanagar,BTM Layout,Cash,3.6,9,Monday
33,96.38,Koramangala,MG Road,Online,4.7,18,Tuesday
12,126.7,Jayanagar,Banashankari,Cash,4.5,10,Friday
5,297.17,Koramangala,Banashankari,Cash,3.8,4,Tuesday
59,214.76,Jayanagar,BTM Layout,Online,4.4,17,Monday
7,286.22,Electronic City,BTM Layout,Online,4.7,2,Tuesday
28,68.49,Indiranagar,BTM Layout,Online,5.0,7,Wednesday
27,133.18,Jayanagar,HSR Layout,Online,4.9,10,Wednesday
12,179.78,Electronic City,BTM Layout,Online,3.7,20,Monday
58,50.72,Whitefield,Banashankari,Cash,3.8,18,Tuesday
51,31.13,Koramangala,BTM Layout,Cash,3.2,20,Sunday
41,211.02,Whitefield,Marathahalli,Online,3.5,2,Sunday
7,203.29,Electronic City,Banashankari,Cash,4.8,11,Tuesday
55,140.91,Whitefield,Marathahalli,Online,3.7,14,Monday
37,162.2,Whitefield,Banashankari,Online,4.2,22,Sunday
32,142.17,Electronic City,MG Road,Online,4.3,23,Friday
51,36.48,Indiranagar,Banashankari,Online,4.6,15,Thursday
12,120.55,Jayanagar,Banashankari,Cash,3.4,4,Friday
38,77.81,Koramangala,Marathahalli,Online,3.6,18,Saturday
39,56.57,Jayanagar,Marathahalli,Cash,3.9,5,Thursday
36,288.31,Koramangala,Banashankari,Online,3.7,11,Tuesday
28,191.83,Jayanagar,Banashankari,Cash,5.0,18,Thursday
18,226.74,Whitefield,HSR Layout,Online,4.7,8,Sunday
36,115.15,Indiranagar,MG Road,Online,4.0,17,Thursday
50,136.15,Whitefield,MG Road,Online,4.8,2,Tuesday
47,93.97,Indiranagar,BTM Layout,Online,3.7,22,Wednesday
20,56.18,Electronic City,Banashankari,Online,4.6,13,Thursday
8,78.34,Koramangala,Banashankari,Online,3.4,23,Sunday
56,245.33,Koramangala,Banashankari,Online,4.5,20,Sunday
41,212.94,Electronic City,Banashankari,Online,3.9,4,Monday
58,177.67,Jayanagar,MG Road,Online,3.2,4,Friday
25,158.27,Electronic City,Marathahalli,Online,3.5,3,Tuesday
18,279.06,Electronic City,HSR Layout,Online,3.8,21,Tuesday
35,49.64,Indiranagar,Marathahalli,Cash,4.5,15,Thursday
59,105.76,Electronic City,Marathahalli,Online,3.1,12,Wednesday
52,124.48,Koramangala,MG Road,Online,4.3,7,Wednesday
22,241.25,Whitefield,HSR Layout,Online,4.4,23,Friday
11,297.98,Indiranagar,Banashankari,Online,4.3,20,Friday
14,94.98,Indiranagar,MG Road,Online,4.5,15,Sunday
11,266.06,Jayanagar,MG Road,Online,3.4,1,Wednesday
37,254.27,Whitefield,HSR Layout,Cash,4.2,7,Saturday
27,90.66,Indiranagar,BTM Layout,Online,4.9,2,Wednesday
25,137.82,Electronic City,MG Road,Online,4.2,22,Wednesday
23,140.61,Indiranagar,Marathahalli,Online,4.2,8,Thursday
52,294.12,Indiranagar,Marathahalli,Online,4.5,10,Sunday
23,78.84,Indiranagar,Banashankari,Cash,3.7,20,Monday
40,245.77,Jayanagar,MG Road,Online,4.4,23,Friday
33,120.23,Indiranagar,Banashankari,Online,4.8,19,Saturday
22,227.33,Indiranagar,MG Road,Cash,3.0,0,Saturday
6,143.4,Jayanagar,HSR Layout,Online,4.7,0,Tuesday
5,186.16,Whitefield,MG Road,Online,3.4,21,Wednesday
51,254.81,Koramangala,BTM Layout,Online,3.9,7,Wednesday
9,247.12,Jayanagar,Marathahalli,Online,4.7,15,Monday
24,263.93,Jayanagar,HSR Layout,Online,4.6,9,Sunday
15,46.1,Indiranagar,Marathahalli,Online,4.8,1,Wednesday
46,216.85,Indiranagar,Banashankari,Online,4.9,15,Friday
6,67.8,Koramangala,HSR Layout,Online,3.9,3,Saturday
7,142.27,Indiranagar,BTM Layout,Online,4.3,18,Wednesday
27,178.12,Electronic City,Marathahalli,Online,3.8,8,Monday
59,138.74,Indiranagar,MG Road,Online,3.7,2,Thursday
16,170.3,Indiranagar,MG Road,Cash,3.9,10,Friday
24,299.06,Electronic City,MG Road,Cash,4.5,7,Thursday
9,66.51,Koramangala,HSR Layout,Online,4.0,6,Tuesday
41,212.37,Electronic City,BTM Layout,Online,4.6,0,Monday
42,136.92,Jayanagar,BTM Layout,Cash,4.5,7,Tuesday
34,65.91,Electronic City,BTM Layout,Cash,3.0,23,Tuesday
13,72.86,Whitefield,Marathahalli,Cash,4.3,16,Saturday
38,286.3,Jayanagar,HSR Layout,Online,3.9,10,Tuesday
57,267.49,Indiranagar,MG Road,Online,3.9,6,Tuesday
48,274.9,Jayanagar,Marathahalli,Online,4.6,8,Monday
39,297.71,Koramangala,BTM Layout,Online,4.1,13,Thursday
56,86.25,Koramangala,MG Road,Online,4.8,4,Wednesday
26,125.97,Electronic City,HSR Layout,Cash,4.4,17,Tuesday
48,210.69,Jayanagar,Banashankari,Online,4.1,23,Saturday
28,160.63,Indiranagar,BTM Layout,Online,4.5,22,Sunday
21,142.97,Koramangala,BTM Layout,Online,3.1,12,Wednesday
14,126.61,Indiranagar,BTM Layout,Online,3.1,4,Saturday
34,190.32,Whitefield,BTM Layout,Online,3.2,7,Wednesday
50,185.41,Koramangala,MG Road,Online,3.9,14,Tuesday
27,73.59,Electronic City,HSR Layout,Online,3.5,21,Friday
36,157.37,Whitefield,Marathahalli,Online,5.0,3,Sunday
21,179.44,Jayanagar,MG Road,Online,4.1,0,Wednesday
54,183.98,Indiranagar,HSR Layout,Cash,4.3,5,Friday
55,86.73,Koramangala,Marathahalli,Online,3.6,23,Thursday
21,230.41,Whitefield,BTM Layout,Online,3.6,18,Wednesday
18,36.8,Whitefield,HSR Layout,Cash,3.7,11,Monday
13,125.8,Koramangala,BTM Layout,Cash,4.4,6,Saturday
44,240.66,Jayanagar,HSR Layout,Cash,3.9,12,Sunday
6,182.25,Jayanagar,Banashankari,Online,4.0,6,Thursday
49,100.51,Electronic City,BTM Layout,Online,4.2,8,Thursday
29,217.64,Jayanagar,BTM Layout,Cash,4.5,0,Sunday
43,183.2,Electronic City,BTM Layout,Cash,3.2,20,Friday
13,244.99,Whitefield,MG Road,Online,4.6,23,Tuesday
58,228.46,Koramangala,Marathahalli,Cash,4.1,12,Saturday
26,194.73,Jayanagar,BTM Layout,Cash,4.3,18,Monday
47,161.81,Electronic City,BTM Layout,Online,3.7,20,Sunday
50,65.96,Whitefield,MG Road,Online,3.8,0,Sunday
8,100.56,Jayanagar,MG Road,Cash,3.5,19,Monday
30,143.16,Indiranagar,Banashankari,Online,5.0,20,Friday
33,191.81,Whitefield,HSR Layout,Cash,4.0,18,Friday
49,168.7,Jayanagar,BTM Layout,Online,5.0,17,Thursday
38,107.81,Whitefield,HSR Layout,Cash,4.0,22,Sunday
27,31.75,Koramangala,MG Road,Cash,3.4,4,Friday
41,163.98,Koramangala,MG Road,Online,4.0,2,Tuesday
15,107.12,Koramangala,Banashankari,Online,3.1,1,Thursday
10,228.34,Indiranagar,Marathahalli,Cash,4.8,21,Thursday
22,36.47,Koramangala,MG Road,Cash,4.6,9,Thursday
25,187.9,Indiranagar,BTM Layout,Online,4.5,5,Monday
46,284.2,Koramangala,Banashankari,Online,4.2,18,Saturday
40,77.09,Whitefield,Marathahalli,Cash,4.2,16,Saturday
45,157.35,Jayanagar,Banashankari,Online,5.0,18,Monday
42,54.68,Jayanagar,MG Road,Cash,3.6,12,Thursday
38,198.93,Koramangala,Marathahalli,Online,4.6,16,Tuesday
21,178.64,Jayanagar,HSR Layout,Cash,4.2,22,Wednesday
41,139.99,Koramangala,Marathahalli,Cash,5.0,17,Thursday
29,170.77,Koramangala,BTM Layout,Cash,4.7,10,Friday
42,272.08,Electronic City,HSR Layout,Online,5.0,19,Sunday
16,83.0,Electronic City,HSR Layout,Online,4.2,19,Sunday
27,36.09,Electronic City,BTM Layout,Online,3.4,12,Saturday
57,262.65,Indiranagar,HSR Layout,Cash,4.0,23,Sunday
46,185.82,Electronic City,MG Road,Cash,4.4,10,Wednesday
26,270.48,Koramangala,Marathahalli,Online,4.5,19,Monday
25,191.18,Whitefield,Marathahalli,Cash,3.0,18,Monday
31,248.74,Electronic City,BTM Layout,Online,4.0,9,Wednesday
35,146.01,Electronic City,MG Road,Cash,3.5,2,Saturday
10,232.46,Whitefield,HSR Layout,Online,4.7,20,Saturday
31,276.52,Koramangala,Marathahalli,Online,3.3,5,Friday
44,184.47,Indiranagar,Marathahalli,Online,4.3,6,Monday
38,78.81,Electronic City,Marathahalli,Cash,3.5,20,Monday
16,102.58,Whitefield,Marathahalli,Cash,3.7,22,Thursday
49,83.63,Koramangala,Banashankari,Online,4.9,19,Tuesday
57,96.65,Jayanagar,BTM Layout,Online,3.5,4,Friday
11,112.73,Indiranagar,HSR Layout,Online,3.2,21,Thursday
14,179.89,Whitefield,HSR Layout,Online,3.1,8,Sunday
49,188.76,Whitefield,BTM Layout,Online,4.0,21,Tuesday
21,145.15,Whitefield,MG Road,Online,4.3,9,Sunday
30,196.16,Electronic City,BTM Layout,Online,3.7,13,Monday
25,52.03,Jayanagar,Marathahalli,Online,4.4,10,Tuesday
32,53.7,Indiranagar,Marathahalli,Online,3.1,16,Monday
50,76.39,Koramangala,BTM Layout,Online,4.7,10,Saturday
6,169.88,Koramangala,BTM Layout,Online,4.6,6,Thursday
58,87.78,Jayanagar,HSR Layout,Online,5.0,10,Monday
47,106.49,Whitefield,HSR Layout,Online,4.9,12,Tuesday
5,138.08,Whitefield,Banashankari,Online,3.7,18,Thursday
55,249.2,Whitefield,Banashankari,Online,3.8,5,Tuesday
57,33.74,Whitefield,Marathahalli,Cash,4.5,1,Tuesday
40,205.33,Whitefield,Banashankari,Cash,3.3,13,Wednesday
55,210.6,Jayanagar,Banashankari,Online,3.6,15,Monday
30,245.64,Electronic City,MG Road,Online,3.2,6,Monday
33,281.84,Indiranagar,BTM Layout,Cash,3.9,0,Tuesday
25,35.44,Whitefield,HSR Layout,Online,4.1,1,Sunday
15,71.52,Electronic City,Banashankari,Cash,3.4,8,Saturday
44,269.27,Koramangala,HSR Layout,Cash,3.1,22,Monday
15,153.8,Jayanagar,Banashankari,Online,4.4,17,Friday
40,182.44,Electronic City,Banashankari,Online,3.0,20,Saturday
53,209.02,Whitefield,Marathahalli,Cash,4.9,19,Saturday
43,213.35,Whitefield,MG Road,Online,3.4,17,Saturday
44,281.57,Whitefield,BTM Layout,Cash,4.3,17,Monday
39,299.18,Electronic City,BTM Layout,Online,3.9,9,Saturday
58,224.44,Whitefield,Marathahalli,Cash,3.1,7,Saturday
38,107.55,Electronic City,Marathahalli,Cash,3.9,20,Thursday
59,267.53,Whitefield,BTM Layout,Online,4.0,7,Monday
51,43.29,Koramangala,BTM Layout,Online,4.7,1,Saturday
28,92.39,Koramangala,MG Road,Cash,4.5,17,Sunday
58,272.29,Indiranagar,Banashankari,Online,3.2,10,Friday
26,99.17,Whitefield,MG Road,Cash,3.4,10,Saturday
9,89.58,Whitefield,BTM Layout,Online,3.6,18,Tuesday
37,67.29,Electronic City,Banashankari,Cash,3.2,10,Monday
40,261.96,Electronic City,BTM Layout,Online,3.9,9,Thursday
51,165.02,Whitefield,MG Road,Online,5.0,7,Friday
24,212.22,Indiranagar,MG Road,Online,4.0,14,Wednesday
23,94.55,Whitefield,MG Road,Online,4.5,7,Tuesday
39,234.67,Electronic City,Banashankari,Online,4.4,18,Tuesday
56,235.2,Whitefield,HSR Layout,Online,4.7,0,Tuesday
47,114.4,Electronic City,HSR Layout,Cash,3.4,22,Friday
21,140.88,Whitefield,BTM Layout,Online,4.5,19,Monday
49,86.62,Jayanagar,Banashankari,Online,4.8,2,Monday
47,293.67,Electronic City,Marathahalli,Online,3.3,20,Saturday
38,204.31,Indiranagar,HSR Layout,Online,3.7,11,Saturday
13,282.33,Jayanagar,Banashankari,Cash,4.9,15,Monday
30,111.91,Whitefield,Banashankari,Online,4.6,21,Sunday
6,241.11,Electronic City,HSR Layout,Online,3.6,15,Saturday
57,236.78,Jayanagar,Banashankari,Cash,4.1,16,Sunday
13,216.75,Indiranagar,Banashankari,Online,3.8,15,Monday
13,290.72,Electronic City,HSR Layout,Online,4.0,8,Tuesday
44,136.26,Jayanagar,MG Road,Online,3.7,21,Wednesday
21,65.29,Jayanagar,BTM Layout,Cash,3.6,18,Tuesday
5,211.36,Jayanagar,Marathahalli,Online,4.3,0,Sunday
29,226.91,Koramangala,BTM Layout,Cash,4.6,17,Saturday
47,185.27,Whitefield,MG Road,Online,4.7,5,Wednesday
44,85.84,Electronic City,MG Road,Online,3.3,5,Wednesday
46,166.2,Electronic City,Banashankari,Online,4.6,11,Monday
29,114.29,Electronic City,BTM Layout,Cash,3.5,2,Thursday
43,145.42,Jayanagar,MG Road,Online,3.9,10,Friday
39,204.21,Whitefield,BTM Layout,Online,4.8,5,Thursday
7,231.21,Indiranagar,MG Road,Cash,3.9,13,Wednesday
54,92.7,Electronic City,Marathahalli,Online,3.4,17,Thursday
41,139.44,Whitefield,MG Road,Online,3.3,15,Saturday
48,102.67,Whitefield,BTM Layout,Online,3.9,23,Wednesday
48,83.63,Koramangala,Banashankari,Cash,4.5,12,Tuesday
55,241.51,Electronic City,BTM Layout,Cash,5.0,0,Saturday
34,275.5,Jayanagar,HSR Layout,Online,4.6,5,Tuesday
42,129.96,Whitefield,BTM Layout,Cash,4.8,13,Saturday
38,232.85,Whitefield,Marathahalli,Cash,4.5,16,Monday
16,272.19,Indiranagar,Marathahalli,Online,4.8,12,Sunday
23,258.45,Koramangala,Marathahalli,Cash,3.2,12,Saturday
41,79.36,Whitefield,MG Road,Online,4.9,8,Friday
48,288.2,Whitefield,Marathahalli,Online,3.8,5,Tuesday
53,131.7,Jayanagar,BTM Layout,Online,4.8,5,Saturday
21,121.59,Jayanagar,Banashankari,Online,3.2,4,Friday
14,46.86,Indiranagar,Marathahalli,Cash,4.4,20,Monday
59,161.27,Indiranagar,BTM Layout,Cash,4.5,13,Saturday
53,59.43,Indiranagar,MG Road,Online,5.0,13,Sunday
51,97.11,Jayanagar,MG Road,Online,4.5,3,Friday
16,115.57,Jayanagar,Banashankari,Online,3.8,1,Sunday
20,248.38,Koramangala,Banashankari,Online,4.1,1,Saturday
28,266.38,Electronic City,BTM Layout,Cash,3.7,16,Tuesday
23,111.67,Electronic City,Banashankari,Online,3.4,9,Tuesday
12,261.85,Koramangala,Banashankari,Cash,3.5,13,Thursday
35,261.45,Electronic City,MG Road,Cash,3.4,18,Thursday
25,236.46,Jayanagar,BTM Layout,Online,4.1,16,Saturday
21,69.61,Electronic City,Banashankari,Online,4.8,21,Thursday
27,216.39,Jayanagar,BTM Layout,Online,4.8,10,Saturday
41,285.16,Koramangala,Marathahalli,Cash,3.1,6,Saturday
58,214.29,Indiranagar,MG Road,Cash,3.2,8,Sunday
20,119.54,Koramangala,MG Road,Cash,3.5,13,Friday
10,165.16,Electronic City,MG Road,Cash,3.5,22,Tuesday
12,204.35,Jayanagar,HSR Layout,Cash,3.2,3,Monday
29,167.85,Electronic City,BTM Layout,Online,3.8,13,Wednesday
22,62.39,Electronic City,Marathahalli,Online,4.2,19,Tuesday
29,114.26,Indiranagar,Banashankari,Cash,4.2,23,Thursday
16,246.65,Electronic City,Marathahalli,Cash,4.1,19,Saturday
19,262.58,Indiranagar,BTM Layout,Online,3.7,16,Thursday
30,67.07,Jayanagar,MG Road,Online,4.4,18,Friday
45,287.14,Jayanagar,HSR Layout,Online,4.7,16,Thursday
49,118.78,Indiranagar,BTM Layout,Cash,3.7,13,Friday
30,208.82,Koramangala,BTM Layout,Cash,3.2,12,Monday
51,232.99,Jayanagar,Banashankari,Online,3.6,13,Saturday
36,249.23,Koramangala,Marathahalli,Online,3.3,15,Thursday
14,285.35,Jayanagar,Marathahalli,Online,3.9,20,Friday
20,114.49,Jayanagar,Banashankari,Online,3.3,14,Thursday
11,261.8,Whitefield,HSR Layout,Cash,3.9,18,Friday
21,65.56,Electronic City,MG Road,Online,3.4,21,Sunday
27,220.36,Electronic City,MG Road,Online,4.5,10,Saturday
30,230.33,Koramangala,HSR Layout,Online,3.1,11,Saturday
25,212.99,Electronic City,Banashankari,Online,4.1,10,Tuesday
26,98.12,Koramangala,BTM Layout,Online,3.3,22,Friday
11,265.72,Jayanagar,Marathahalli,Cash,3.0,4,Wednesday
18,75.59,Whitefield,BTM Layout,Cash,4.7,7,Monday
19,44.48,Whitefield,Marathahalli,Online,4.3,5,Tuesday
57,223.72,Jayanagar,BTM Layout,Cash,3.2,15,Monday
11,158.38,Indiranagar,Banashankari,Online,4.3,11,Tuesday
13,259.26,Indiranagar,Banashankari,Online,4.2,5,Thursday
55,133.52,Electronic City,HSR Layout,Cash,3.9,12,Friday
52,75.44,Koramangala,BTM Layout,Cash,3.8,6,Thursday
12,255.84,Whitefield,BTM Layout,Online,4.8,7,Monday
54,178.21,Electronic City,HSR Layout,Cash,3.5,11,Saturday
27,81.08,Jayanagar,HSR Layout,Cash,3.8,1,Monday
33,224.5,Whitefield,Banashankari,Cash,3.7,22,Tuesday
22,168.0,Koramangala,Banashankari,Online,4.5,8,Monday
35,193.16,Koramangala,BTM Layout,Cash,4.8,12,Friday
34,154.44,Indiranagar,Banashankari,Online,4.7,16,Monday
56,253.75,Electronic City,Banashankari,Online,4.6,12,Thursday
43,253.98,Jayanagar,BTM Layout,Cash,5.0,15,Saturday
39,221.53,Whitefield,HSR Layout,Cash,4.4,0,Friday
22,58.46,Koramangala,BTM Layout,Online,4.5,6,Monday
46,256.49,Whitefield,MG Road,Online,5.0,12,Wednesday
43,211.17,Jayanagar,BTM Layout,Cash,3.0,13,Wednesday
21,218.2,Whitefield,MG Road,Cash,4.3,20,Saturday
18,128.01,Electronic City,BTM Layout,Online,4.5,16,Thursday
35,267.41,Indiranagar,MG Road,Online,4.8,15,Tuesday
28,225.85,Whitefield,MG Road,Cash,4.8,14,Tuesday
39,60.4,Indiranagar,BTM Layout,Online,4.7,16,Saturday
48,140.1,Jayanagar,Banashankari,Cash,4.9,1,Monday
49,269.32,Indiranagar,Marathahalli,Cash,4.1,11,Friday
38,42.74,Whitefield,Banashankari,Cash,3.0,2,Saturday
7,289.58,Whitefield,MG Road,Online,3.0,8,Tuesday
41,213.37,Koramangala,BTM Layout,Online,4.1,5,Wednesday
